"hash","name","slug","description","iconUrl","tier","itemType","itemTypeName","defense","power","recovery","mobility","resilience","attack","zoom","roundsPerMinute","impact","range","stability","magazine","reloadSpeed","handling","aimAssistance","recoilDirection"
19580948,"Meditation: ""Spark""","meditation-spark","Revisit this mission and reflect on its role in your recovery.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/d6ec804795a6ec7723548184740af653.jpg","Legendary","None","",,,,,,,,,,,,,,,,
19962737,"Chasing Perfection","chasing-perfection","","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/9a74b99143d97a7ccd01b958592b96cb.jpg","Legendary","Emblem","Emblem",,,,,,,,,,,,,,,,
20859173,"Symbiosis","symbiosis","Equip this Weapon Ornament to change the appearance of Sturm.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/27548838f6d4d5c78ad3fff9e232b2ef.jpg","Exotic","Mod","Weapon Ornament",,,,,,,,,,,,,,,,
21208259,"New Subclass","new-subclass","","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/88007d22bdba64b75072fe6f3943ea97.png","None","None","",,,,,,,,,,,,,,,,
24244626,"Mark of Shelter","mark-of-shelter","Titans are both the shelter and the storm.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/be885c0fa19e10de1edda735adc973b8.jpg","Legendary","Armor","Titan Mark",300,28,,,,,,,,,,,,,,
25692695,"The Scientific Method","the-scientific-method","Damaging an opponent temporarily increases speed and handling.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/14b6fbbb8ab5d5d4d2566d83754270be.png","Legendary","Mod","Trait",,,,,,,,,,,,,,,,
25798127,"Sovereign Grips","sovereign-grips","""With stout and unfailing arm, Executors shall defend the principles of monarchy to all who challenge them."" —Laws of the Executors, Vol. 6","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/e00a8fcfb84eee77a2640037ef37e6df.jpg","Legendary","Armor","Gauntlets",300,35,,,,,,,,,,,,,,
30962014,"Boots of the Emperor's Agent","boots-of-the-emperors-agent","You're a difficult one to find.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/2e17e45135ffc33fc21d4e8ffa742bd8.jpg","Legendary","Armor","Leg Armor",0,0,,,,,,,,,,,,,,
30962015,"Boots of the Ace-Defiant","boots-of-the-ace-defiant","“We armed the Sindu with a fleet of golden ships. Their interceptors are a shield for the Leviathan, as the Shadows are my sword.” —Emperor Calus","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/62ec564060712d1a2af12df69d3614fa.jpg","Legendary","Armor","Leg Armor",300,35,,,,,,,,,,,,,,
31057037,"Omolon Adaptive Frame","omolon-adaptive-frame","Well-rounded, reliable, fires a 3-round burst.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/3918c0d04197cf7c1287e7ca386bfbfb.png","Exotic","Mod","Intrinsic",,,,,,,,,,,,,,,,
31555988,"Dual Speed Receiver","dual-speed-receiver","When aiming down sights, weapon rate of fire slows while weapon damage increases.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/1fa96c2ea295b8834c0740bdcdee4a35.png","Legendary","Mod","Trait",,,,,,,,,,,,,,,,
31953744,"Holy Ground","holy-ground","","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/d76ab9a89d00451c6a0c1d779a3e5f98.jpg","Rare","Emblem","Emblem",,,,,,,,,,,,,,,,
31953746,"Traveler's Flight","travelers-flight","","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/06b4779b3ef0cc7fdd633b7b960b75d4.jpg","Rare","Emblem","Emblem",,,,,,,,,,,,,,,,
31953747,"Ballet Lover","ballet-lover","","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/c89eb559068c19f8ed62d56a47f33cfa.jpg","Rare","Emblem","Emblem",,,,,,,,,,,,,,,,
34846448,"Xenos Vale IV","xenos-vale-iv","We were all strangers once. Even the Traveler.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/2e731d70ff906e959a8a616ea817a1e6.jpg","Legendary","Armor","Chest Armor",300,35,,,,,,,,,,,,,,
37017314,"","","",,"Basic","None","",,,,,,,,,,,,,,,,
38185082,"","","",,"Basic","None","",,,,,,,,,,,,,,,,
38529944,"Flashpoint: Io","flashpoint-io","Complete public events on Io.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/e8877c04ad5b7c4d9f3418ba57d0e025.png","None","None","",,,,,,,,,,,,,,,,
38600052,"","","",,"Basic","None","",,,,,,,,,,,,,,,,
40512774,"Farseeker's Casque","farseekers-casque","Look inside to see how far you've come and to know how far you have yet to go.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/273eb578d13a88e9eda8781ff74c90d0.jpg","Rare","Armor","Helmet",0,0,,,,,,,,,,,,,,
46275857,"Walker's Warp","walkers-warp","","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/fc2a2d570b2a6be1fff0de19e22504bd.jpg","Legendary","Emblem","Emblem",,,,,,,,,,,,,,,,
47981717,"Opening Shot","opening-shot","Improved accuracy and range on the opening shot of attack.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/3adef4a057cb09ee464f215a8054cec5.png","Legendary","Mod","Trait",,,,,,,,,,,,,,,,
48361212,"Controlling Vision","controlling-vision","""Once you see how the balance is tipped against us—once you see doom coming, inexorable and cold—then you must act."" —Arach Jalaal","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/606271c212a6d035c5e97b67dd7b89a6.jpg","Legendary","Weapon","Sidearm",,0,,,,0,25,0,41,60,43,6,31,32,58,65
48361213,"Eleventh Hour","eleventh-hour","""We will save and protect anyone who joins Dead Orbit. There is a place on our ships for you."" —Arach Jalaal","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/1c474d505efd5ee3811f942105d3dc55.jpg","Legendary","Weapon","Sidearm",,42,,,,300,17,530,33,64,64,30,46,40,60,79
52780822,"Balanced Guard","balanced-guard","Sword Guard has balanced efficiency and defense.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/d5596367ee0a46488eb08e880f572d48.png","Legendary","Mod","Guard",,,,,,,,,,,,,,,,
53055940,"","","",,"Basic","None","",,,,,,,,,,,,,,,,
53159280,"Traveler's Chosen","travelers-chosen","A City-made sidearm, built for those chosen by the Traveler to become Guardians.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/136dca04c483083128c19c5b3b2b1d5d.jpg","Basic","Weapon","Sidearm",,42,,,,100,20,20,49,42,46,1,48,47,58,72
53159281,"Traveler's Chosen (Damaged)","travelers-chosen-damaged","A City-made sidearm, built for those chosen by the Traveler to become Guardians.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/256cd5a9fb46562f2939d978514a540f.jpg","Basic","Weapon","Sidearm",,42,,,,300,20,20,49,42,42,1,44,43,55,53
53480798,"Experimental Treatment","experimental-treatment","Search for the Fallen in charge of the enhanced Ether production and dissemination—and eliminate them.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/e6e4c5e03ffbe8a8982a1d78787df1a2.jpg","None","None","",,,,,,,,,,,,,,,,
59990642,"Refugee Plate","refugee-plate","Titans honor their armor, no matter its strength.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/10f9753d4e287960d6ebcbeec7a5a6f2.jpg","Basic","Armor","Chest Armor",10,1,,1,0,,,,,,,,,,,
60002467,"Meditations","meditations","","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/51b6c468a2aa7798ac34c55ff6fa6f03.png","None","Quest","Quest",,,,,,,,,,,,,,,,
61430328,"EDZ Rewards","edz-rewards","Exchange these items for rewards from Devrim Kay:","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/82d3c301080fb990d2e361e099db149d.png","Basic","None","",,,,,,,,,,,,,,,,
66235782,"Anti-Extinction Grasps","anti-extinction-grasps","""As birds are touched by a sudden and invisible instinct to fly to safer ground, so are we."" —The Book of Departures, Canto VII","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/80207ec003080fa220583164141cd9fe.jpg","Legendary","Armor","Gauntlets",300,35,,,,,,,,,,,,,,
67350175,"Premeditation","premeditation","Ikora's agents have reported unusual Taken activity on the plateaus of Io. Confirm the intel.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/e6e4c5e03ffbe8a8982a1d78787df1a2.jpg","None","None","",,,,,,,,,,,,,,,,
68113745,"Base Magazine","base-magazine","Original manufacturer's magazine, with no modifications.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/561a5efb4bc943a246b15b97fc7d5a25.png","Legendary","Mod","Magazine",,,,,,,,,,,,,,,,
71603056,"Trials of the Nine","trials-of-the-nine","Wait for the Trials to begin. They run from Friday to Monday each week.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/3527dfc111e2dd5a3dd02644a80f9d9c.png","None","None","",,,,,,,,,,,,,,,,
75112946,"Rare Gear","rare-gear","","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/9d51d9594b4c8b299926014214c5688e.jpg","Rare","None","",,,,,,,,,,,,,,,,
76554114,"Cry Defiance","cry-defiance","By our works we are remembered.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/bca1001c2be95eb07ab4788320e203c9.jpg","Common","Armor","Gauntlets",300,35,1,,,,,,,,,,,,,
82550967,"Leviathan","leviathan","","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/d26c76c7bb9c2bfeb646f1bfe9a1086d.png","None","Quest","Quest",,,,,,,,,,,,,,,,
83898430,"Scavenger Suit","scavenger-suit","When the City fell, humanity went into exile. Except the Hunters. They went home.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/244e2210c609365100383da56e08aedb.jpg","Common","Armor","Leg Armor",300,35,,1,,,,,,,,,,,,
84956989,"","","",,"Basic","None","",,,,,,,,,,,,,,,,
85434437,"","","",,"Basic","None","",,,,,,,,,,,,,,,,
87986588,"GB Iron","gb-iron","Agile iron sights. Short zoom. \n  •  Increases handling speed\n  •  Slightly increases range","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/53082a841d0a5a52025a9c3c0707c834.png","Legendary","Mod","Sight",,,,,,,,,,,,,,,,
87986589,"GA Post","ga-post","Agile post sights. Short zoom. \n  •  Greatly increases handling speed\n  •  Slightly increases range","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/b817d3fd1c15fe387dae0eca3c2dbc66.png","Legendary","Mod","Sight",,,,,,,,,,,,,,,,
89175653,"Noble Constant Mark","noble-constant-mark","Where you stand, they will fall.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/ea77098ce13be03e943116326872b930.jpg","Legendary","Armor","Titan Mark",300,28,,,,,,,,,,,,,,
91289429,"Atonement Tau","atonement-tau","Down the eons they come to test us: gods and cosmic intellects, vandals and mighty empires.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/306a1961d4b52c070caaa790812f333e.jpg","Rare","Armor","Chest Armor",300,35,,,,,,,,,,,,,,
93029342,"Flip Out","flip-out","You gotta be kidding me…","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/5c1f513e51b37081c83a99461ce0d3ca.jpg","Exotic","None","Emote",,,,,,,,,,,,,,,,
93029343,"Salty","salty","Season with style.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/dd435569d799b855b6d5da836a9debb4.jpg","Exotic","None","Emote",,,,,,,,,,,,,,,,
95988838,"Letter Fragment","letter-fragment","Torn Remnants from a Once-Kept Journal","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/037d287a359957b1c87f5e6a666ae667.jpg","Basic","None","Journal Fragments",,,,,,,,,,,,,,,,
96858972,"Ego and Squid","ego-and-squid","Pahanin was a Hunter, satirist, travel-writer, and renowned cephalopod enthusiast.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/5d3544fc35dc11edec17c39891311bc1.jpg","Exotic","None","Ship",,,,,,,,,,,,,,,,
96858973,"Ordinate/VD","ordinatevd","Odyssey-class refit. All points could converge to one.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/a4b32856bdef0209dc07658e0970a05c.jpg","Legendary","None","Ship",,,,,,,,,,,,,,,,
97626271,"Echo Mesa, Io Armor","echo-mesa-io-armor","Armor obtained by performing tasks for Asher Mir on Io.",,"Legendary","None","Armor Set",,,,,,,,,,,,,,,,
98642858,"Scavenged Explosives","scavenged-explosives","","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/7aa59cfd25192722b4735f62acfbe0b7.jpg","Basic","None","",,,,,,,,,,,,,,,,
103198652,"","","",,"Basic","None","",,,,,,,,,,,,,,,,
106359434,"Coronation Mark","coronation-mark","""The greatest merits are found within. But even these are better displayed by sumptuous dress and a sense of style."" —Laws of the Executors, Vol. 1","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/0f0f3b73ee19d7874f1269afb440ea2d.jpg","Legendary","Armor","Titan Mark",300,28,,,,,,,,,,,,,,
106909392,"Tactical Mag","tactical-mag","This weapon has multiple tactical improvements.\n  •  Slightly increases stability\n  •  Increases reload speed\n  •  Slightly increases magazine size","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/37a70faf8033b9f42e6e9f1e3bcd872a.png","Legendary","Mod","Magazine",,,,,,,,,,,,,,,,
107582877,"Kerak Type 2","kerak-type-2","You are a problem solver, hero. Keep punching.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/8e72f11b0d152ffef02ebc8cc2bfdcce.jpg","Legendary","Armor","Gauntlets",300,35,,,,,,,,,,,,,,
114887354,"His Highness's Seal","his-highnesss-seal","Eliminate bosses and complete raid ""Leviathan"" to acquire Emperor Seals.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/e24b8ce76e30dbf091e82ec59c67072c.jpg","Legendary","QuestStep","Quest Step",,,,,,,,,,,,,,,,
124410141,"Shadow Specter","shadow-specter","Cling to this world, oh departed friend, that its wonders will never slip your grasp.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/5e329144422d838b58c19f205fe1bd16.jpg","Rare","Armor","Gauntlets",0,0,,,,,,,,,,,,,,
124696333,"Iron Truage Vestments","iron-truage-vestments","The Iron Lords were the first to declare themselves Guardians of the Traveler and the people.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/ec639b84f07a6a68a24e33c50ea7ae3e.jpg","Legendary","Armor","Chest Armor",300,35,,,,,,,,,,,,,,
126751649,"","","",,"Basic","None","",,,,,,,,,,,,,,,,
132368575,"Anti-Extinction Mask","anti-extinction-mask","""Let us describe the art of mapping a dream. First, all former dreams must be crushed. This makes the ink with which we draw."" —The Book of Departures, Canto III","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/79715d90f5926b28b0d5a9d7505ea12c.jpg","Legendary","Armor","Helmet",300,35,,,,,,,,,,,,,,
136135877,"","","",,"Basic","None","",,,,,,,,,,,,,,,,
137713267,"Refugee Vest","refugee-vest","None of your books ever said anything about this.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/d0bd5d87c9a5d8fe4b30741a0b23c529.jpg","Basic","Armor","Chest Armor",10,1,1,,1,,,,,,,,,,,
137879537,"Curtain Call","curtain-call","It's time for the final bow.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/6a8e4a429bfbf084c697bb84a291c85c.jpg","Legendary","Weapon","Rocket Launcher",,42,,,,300,20,25,,,31,1,64,26,27,67
140100789,"Letter Fragment","letter-fragment","Torn Remnants from a Once-Kept Journal","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/037d287a359957b1c87f5e6a666ae667.jpg","Basic","None","Journal Fragments",,,,,,,,,,,,,,,,
143865280,"Dead Orbit Engram","dead-orbit-engram","Contains a reward for your efforts on behalf of Dead Orbit.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/74c3c618e811e81aa105c94937057e3b.png","Legendary","None","Engram",,,,,,,,,,,,,,,,
145499294,"Arc Paragon Mod","arc-paragon-mod","","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/42de210cdebedd77f2af0dbdbb65237e.jpg","Legendary","Mod","Chest Armor Mod",,,,,,,,,,,,,,,,
146512593,"","","",,"Basic","None","",,,,,,,,,,,,,,,,
147165546,"Sovereign Legs","sovereign-legs","""The time to walk away from a poor candidate is before the crown is offered. Executors must test and dismiss many thousands without guarantee of success."" —Laws of the Executors, Vol. 10","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/15d76228b72857d6ef2da1409a027b9c.jpg","Legendary","Armor","Leg Armor",300,35,,,,,,,,,,,,,,
151776008,"","","",,"Basic","None","",,,,,,,,,,,,,,,,
152970995,"Leviathan Armor","leviathan-armor","Armor obtained by increasing your reputation with Emperor Calus.",,"Legendary","None","Armor Set",,,,,,,,,,,,,,,,
154054006,"Impact Absorption Mod","impact-absorption-mod","","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/566f9bd6002729dd1a7f644b24cd2568.jpg","Legendary","Mod","Titan Mark Mod",,,,,,,,,,,,,,,,
155063974,"Ikora Rey","ikora-rey","With renewed purpose, Ikora has resumed her role as head of Vanguard Research. Find her in the Bazaar and see how she's doing.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/33144b4bb0c95a732763666032aed85b.png","None","None","",,,,,,,,,,,,,,,,
155832748,"Icarus Drifter Mask","icarus-drifter-mask","""That last flare burned my engines out. Holliday's mad at me."" —Ariadne Gris","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/c0e097af0733a0a80a519234b9700e90.jpg","Legendary","Armor","Helmet",300,35,,,,,,,,,,,,,,
157476369,"Crucible Armor","crucible-armor","Armor awarded to Guardians who hone their skills against each other in the Crucible.",,"Legendary","None","Armor Set",,,,,,,,,,,,,,,,
158070266,"","","",,"Basic","None","",,,,,,,,,,,,,,,,
158503073,"","","",,"Basic","None","",,,,,,,,,,,,,,,,
159003722,"The Fall Will Kill You","the-fall-will-kill-you","The MIDA series features several unconventional features. Banshee wants you to get kills with a Submachine Gun while airborne.","https://cdn.thetrackernetwork.com/destiny//common/destiny2_content/icons/2ddd85dfd1e5210c2e57d37d33e90741.jpg","Legendary","QuestStep","Quest Step",,,,,,,,,,,,,,,,
